NU_ANO,UF,Nome_Municipio,VL_ADICIONADO_BRUTO_AGROPECUARIA,VL_ADICIONADO_BRUTO_INDUSTRIA,VL_ADICIONADO_BRUTO_SERVICOS,VL_ADICIONADO_BRUTO_ADMINISTRACA,VL_ADICIONADO_BRUTO_TOTAL,VL_IMPOSTOS_LIQUIDOS_SUBSIDIOS,VL_PIB_PRECOS_CORRENTES,VL_PIB_PER_CAPTA_PRECOS_CORRENTE,NU_NOTA_CN_Mean,NU_NOTA_CN_StdDev,NU_NOTA_CN_Min,NU_NOTA_CN_Max,NU_NOTA_CN_N,NU_NOTA_CN_P10,NU_NOTA_CN_Q1,NU_NOTA_CN_Median,NU_NOTA_CN_Q3,NU_NOTA_CN_P90,NU_NOTA_CN_P95,NU_NOTA_CN_P99,NU_NOTA_CN_CV,NU_NOTA_CH_Mean,NU_NOTA_CH_StdDev,NU_NOTA_CH_Min,NU_NOTA_CH_Max,NU_NOTA_CH_N,NU_NOTA_CH_P10,NU_NOTA_CH_Q1,NU_NOTA_CH_Median,NU_NOTA_CH_Q3,NU_NOTA_CH_P90,NU_NOTA_CH_P95,NU_NOTA_CH_P99,NU_NOTA_CH_CV,NU_NOTA_LC_Mean,NU_NOTA_LC_StdDev,NU_NOTA_LC_Min,NU_NOTA_LC_Max,NU_NOTA_LC_N,NU_NOTA_LC_P10,NU_NOTA_LC_Q1,NU_NOTA_LC_Median,NU_NOTA_LC_Q3,NU_NOTA_LC_P90,NU_NOTA_LC_P95,NU_NOTA_LC_P99,NU_NOTA_LC_CV,NU_NOTA_MT_Mean,NU_NOTA_MT_StdDev,NU_NOTA_MT_Min,NU_NOTA_MT_Max,NU_NOTA_MT_N,NU_NOTA_MT_P10,NU_NOTA_MT_Q1,NU_NOTA_MT_Median,NU_NOTA_MT_Q3,NU_NOTA_MT_P90,NU_NOTA_MT_P95,NU_NOTA_MT_P99,NU_NOTA_MT_CV,NU_NOTA_REDACAO_Mean,NU_NOTA_REDACAO_StdDev,NU_NOTA_REDACAO_Min,NU_NOTA_REDACAO_Max,NU_NOTA_REDACAO_N,NU_NOTA_REDACAO_P10,NU_NOTA_REDACAO_Q1,NU_NOTA_REDACAO_Median,NU_NOTA_REDACAO_Q3,NU_NOTA_REDACAO_P90,NU_NOTA_REDACAO_P95,NU_NOTA_REDACAO_P99,NU_NOTA_REDACAO_CV,LATITUDE,LONGITUDE
2019,PB,Sapé,"36,717","32,425","236,636","242,740","548,517","53,662","602,180","11,442.84",451.62810256,64.007546799,327.9,671.9,975,374.8,402.8,443.2,494,543.5,571.4,617.3,14.172622659,488.88605128,73.86093272,318.3,703.1,975,386.9,433.9,488.1,545.2,585.1,610.7,656.2,15.108005746,503.22851282,59.340747895,324.7,658.3,975,419.5,466.4,507.9,542.5,576.4,597,625.9,11.792008279,489.40112821,88.73769868,359.7,811.8,975,392.1,421,469.4,542.8,625,659.3,737.1,18.131894997,579.56923077,145.59168762,200,980,975,380,480,580,660,760,840,940,25.12067237,-7.09,-35.23
2019,PB,Seridó,"3,682","2,269","13,877","50,636","70,464","2,085","72,549","6,733.08",448.59700375,60.423017498,329.1,608.9,267,373.4,403.2,438.1,491,537.7,558.6,594.7,13.469331492,475.47340824,72.304302153,320.4,668.3,267,377.9,423.5,476.4,528.2,570.1,594.9,624.5,15.206802505,492.18689139,55.875255937,335.5,630.3,267,412.9,456,500.4,525.9,561.8,575.5,603.5,11.35244699,479.24344569,78.349570824,360.5,719.7,267,389.1,418.9,461.2,525.1,600.3,633.4,694.2,16.348595172,549.81273408,132.35135849,200,940,267,360,460,560,620,700,780,900,24.072079507,-6.93,-36.4
2019,PB,Serra Branca,"5,076","6,019","44,888","67,563","123,546","7,187","130,733","9,543.22",460.70735786,70.312147838,337.8,723.7,299,377.4,403.5,450.4,514.8,556.3,579.1,666.4,15.261780963,487.13578595,73.063381217,327,675.4,299,379.6,436,487.3,540,587.8,602.8,638.8,14.998565764,496.36755853,60.334697223,332.4,638.6,299,415.9,456.1,499.2,542.9,568.2,587.1,610.7,12.155245883,492.05652174,90.650533983,360.7,825.8,299,390.5,419.6,472.9,547.1,635.7,664.7,726.2,18.422788842,582.0735786,148.94612311,220,960,299,400,500,580,660,800,880,940,25.588882331,-7.48,-36.66
2019,PB,Serra da Raiz,"3,257","1,843","6,279","20,676","32,056","1,036","33,092","10,511.94",446.08955224,65.600977299,337.7,687.1,67,373.6,404.8,433.7,472.6,549.6,567.9,687.1,14.705786533,480.6,70.804183663,363.8,681.4,67,378.7,431.2,478.1,523.4,572.5,596,681.4,14.732456027,496.97014925,49.804028117,370.4,631.4,67,432,464,506.6,523.3,558.8,566.5,631.4,10.021533123,480.99701493,87.420521428,362.3,818.8,67,392.5,416.8,458.1,520.1,599.2,643.5,818.8,18.174857372,564.47761194,144.42449618,240,960,67,340,480,560,620,780,820,960,25.585513602,-6.68,-35.44
2019,PB,Serra Grande,"1,883","1,210","6,117","17,895","27,106",925,"28,031","9,635.91",448.82238806,64.108621887,334.2,626.6,67,366.5,400,434.1,489.8,545.1,555.3,626.6,14.283739758,470.87910448,71.19733681,336.7,616.4,67,364.1,421.6,476.5,518.6,569.1,594.4,616.4,15.120088391,483.45223881,66.999394747,326.3,593,67,370.5,437.9,498.1,533.7,562.6,575.1,593,13.858534384,492.9761194,84.154385704,364.6,667.5,67,379.9,415.2,494.5,553.9,615.6,633,667.5,17.070682005,545.97014925,139.8707163,200,940,67,320,480,580,620,680,760,940,25.618747927,-7.21,-38.36
2019,PB,Serra Redonda,"4,132","11,013","11,967","34,992","62,103","2,483","64,586","9,172.89",450.98404255,71.58444341,335.8,622.4,94,361.3,391.5,443.55,502.7,547.3,597,622.4,15.872943753,489.26595745,74.238488921,339.3,679.6,94,394.4,442.4,477.1,539.2,599,621.1,679.6,15.17344254,497.00957447,56.979636183,332.8,634.2,94,424.5,456.6,502,533.3,567.6,590.2,634.2,11.464494672,497.41595745,93.214914473,371.3,801.4,94,400.7,418.6,482.6,551.9,632.9,677.9,801.4,18.739831941,601.4893617,144.79468183,240,920,94,400,540,600,680,780,880,920,24.072692062,-7.17,-35.67
2019,PB,Serraria,"13,294","2,431","8,738","31,929","56,393","1,293","57,686","9,458.24",443.33873874,60.747046574,337.3,634.8,111,365.2,392.8,439.6,478.7,526.9,546.6,592.8,13.702174267,477.65765766,70.434248577,345.7,658.9,111,381.6,427.5,474.1,527.1,568,595.3,619.8,14.745759321,488.21351351,62.917818674,323.3,595.8,111,401.5,452.8,496.4,532,559.7,580.1,593.1,12.887357054,474.43693694,80.31525263,359.4,784.7,111,383.6,417.8,461.2,515,582.1,646.3,706.3,16.928541262,556.3963964,128.38006637,260,920,111,380,500,540,620,720,800,920,23.073489908,-6.82,-35.63
2019,PB,Sertãozinho,"5,366","2,865","10,109","28,217","46,557","1,945","48,502","9,654.13",454.38920863,67.717790023,335.4,666.3,139,370.8,408.2,445.3,499.5,541,570.7,637.3,14.90303659,473.91582734,74.629289874,332.3,685.8,139,379.2,410.4,470.2,528.3,583.3,602.2,650.2,15.747372333,491.79280576,55.431121432,337.3,666.3,139,423.6,461.9,489.1,524.3,570.5,585.5,611.4,11.271234712,480.47553957,88.003488766,360.9,901.4,139,389.7,419.6,464.4,518.9,610,649.2,782.9,18.315914447,546.47482014,142.4061517,200,940,139,320,460,560,620,720,800,880,26.05905093,-6.75,-35.44
2019,PB,Sobrado,"9,534","4,652","30,993","41,286","86,465","7,881","94,346","12,122.06",451.63823529,63.632705403,337,604,102,375.3,403.9,444.95,488,544.8,573.5,595.7,14.08930875,483.50588235,72.123025839,325.4,625.4,102,386.9,438.9,474.55,534.5,583.1,604.7,618.2,14.916680121,497.92156863,57.305437731,349.1,612.3,102,414.5,462.7,505.65,535.3,569.9,581.4,609.9,11.508928583,493.45980392,75.656075986,360.5,685.7,102,395.2,437.2,490.35,542.7,604.2,619.6,646.6,15.331760639,591.76470588,158.81623832,260,960,102,380,480,580,700,800,840,940,26.83773411,-7.14,-35.23
2019,PB,Solânea,"8,213","15,179","123,959","124,166","271,517","29,412","300,929","11,395.82",463.01867769,68.458875833,331.9,691.4,605,377.5,411.8,454.3,513.9,558.7,583.4,630.7,14.785337856,491.12264463,71.946072747,326.4,763.9,605,393.2,443.8,488.4,544.6,586.7,604.3,653.3,14.64930879,504.63123967,60.138446226,323.9,706.4,605,419.5,468.6,508.6,544.9,579.8,593.7,630,11.91730545,500.54561983,94.195842565,359.1,826.7,605,393,426,479,562.3,637,673.2,748,18.818632874,602.18181818,141.63847272,160,980,605,440,520,600,680,800,840,940,23.520881641,-6.77,-35.69
2019,PB,Soledade,"20,995","10,490","58,875","76,381","166,740","11,328","178,068","11,879.93",463.72418478,67.017442009,329.6,657.7,368,377.5,415.1,454.85,511.6,554.5,583.8,638.2,14.452004922,490.60951087,77.802163988,318,684.2,368,388.5,429.8,488.75,547.5,598.8,619.9,651.1,15.858266557,503.15190217,60.907909194,325.2,641.7,368,416.8,463.05,506.9,546.2,578.7,599.1,634.3,12.105272569,503.45326087,97.486694908,359.7,818.9,368,395,423.75,480.3,563.8,664.2,684.9,749.5,19.363603831,603.42391304,140.35460996,240,960,368,400,540,620,680,780,860,940,23.259702993,-7.05,-36.36
2019,PB,Sossêgo,"1,197","1,106","7,773","22,799","32,876","1,309","34,185","9,615.95",454.84056604,68.785427275,344.9,625.3,106,375,400.4,445.75,492.2,560.8,590.6,624.8,15.12297548,478.99245283,68.293741885,335.4,632.1,106,396.4,422.2,476.6,531.5,583,591.8,622.6,14.257790803,488.84150943,63.138818892,328.9,631.3,106,385.1,450.5,494.05,534.4,561.8,586,608,12.916010133,480.58301887,83.633602807,359.8,729.2,106,386.4,421,465.95,512.4,600.6,655.4,701.7,17.402529745,555.66037736,149.99694516,220,960,106,360,460,580,640,720,840,900,26.994356854,-6.76,-36.25
2019,PB,Sousa,"22,059","158,896","580,882","309,533","1,071,369","156,530","1,227,899","17,681.86",468.47353516,73.023438447,331.3,704.5,2048,379.8,412.15,458,517.9,572.7,601,648.2,15.587526929,496.07900391,80.127573041,318.9,746.9,2048,388.2,434.75,495.05,554.35,603.6,628.6,680.8,16.152179877,511.51757813,60.334452422,329.9,708,2048,430.1,474.9,514.3,551.4,589,608.4,640.2,11.79518652,515.1434082,102.02022849,359,869,2048,401.2,433.2,493.55,582.45,664.5,706.4,789.4,19.804238366,617.58789063,150.67943206,160,980,2048,440,540,600,700,840,920,960,24.398054811,-6.76,-38.23
2019,PB,Sumé,"12,231","12,932","61,909","84,252","171,325","13,379","184,704","10,886.70",458.79045553,64.785854569,334.5,690.7,461,383,410.5,449.9,504.4,555.7,578,601.6,14.121011845,493.79848156,73.433620557,333,793.3,461,395.9,440.5,494,548.6,586.3,603.2,647.6,14.871171804,508.66464208,58.875748194,336.9,684.6,461,422.5,474.3,514,548.1,578.5,594.8,635.5,11.574570615,496.37049892,90.693075796,360.9,883.6,461,391.3,427.3,482.1,547.3,636.5,671.5,712.2,18.271246175,572.88503254,137.88986553,160,960,461,360,500,580,640,760,800,900,24.069378269,-7.67,-36.88
2019,PB,Tacima,"5,785","2,196","16,039","52,886","76,905","2,929","79,835","7,316.91",440.75192308,53.829122075,352.5,593.7,156,375.8,398.55,433.1,477.9,516,542.2,570.7,12.213020354,470.6275641,67.409486816,337.1,630.9,156,376.5,421.35,469.8,518.55,558.7,588.9,617.4,14.323318895,486.31282051,61.71204276,326.6,645.1,156,394.1,444.25,492.45,528.4,558.4,572.9,621.2,12.689783234,480.46346154,78.13146992,359.6,726.4,156,388.3,423.4,465.85,523.95,582.5,627.7,716.3,16.261688177,565.76923077,134.90277723,220,940,156,380,480,580,640,760,800,920,23.844134657,-6.48,-35.63
2019,PB,Taperoá,"10,686","5,747","27,596","70,425","114,453","4,792","119,245","7,755.25",452.76706827,65.528226803,336.8,650.3,249,370.7,403.7,446.9,502.1,545.4,560,613.6,14.472834134,499.00321285,72.984188451,319.7,720.8,249,405.9,443.6,498.8,548.5,596.6,608.3,669.5,14.625995699,506.15261044,58.319090301,327.5,635.7,249,421.1,471.5,514.5,545.6,579.7,592.6,619.9,11.522036852,500.85502008,91.7200315,363.1,775.7,249,399.2,431.3,479,555.5,629.6,684.5,748,18.312690863,598.15261044,139.85519875,220,920,249,440,520,600,660,800,840,900,23.381190068,-7.2,-36.82
